brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
parfois,1,6,1,0,0,1,3,13,0,0,25,6,False,True,PARFOIS
romantic baboy,0,5,2,0,2,0,5,11,0,0,25,5,False,True,ROMANTIC BABOY
guanzon mobitek,0,0,0,0,0,0,5,17,1,2,25,4,False,True,GUANZON MOBITEK
itel mobile,0,0,1,0,0,0,0,23,1,0,25,3,False,True,ITEL MOBILE
new balance,1,9,1,0,5,1,5,3,0,0,25,7,False,True,NEW BALANCE
love link,0,1,0,0,0,0,1,23,0,0,25,3,False,True,LOVE LINK
pandora,1,6,1,0,2,1,2,11,0,0,24,7,False,True,PANDORA
wendys,0,1,1,2,3,1,2,14,0,0,24,7,False,True,WENDYS
mango,1,10,0,0,3,0,2,8,0,0,24,5,False,True,MANGO
cotton on,0,6,1,1,1,0,0,15,0,0,24,5,False,True,COTTON ON
toy kingdom,0,0,1,1,0,1,0,21,0,0,24,4,False,True,TOY KINGDOM
italiannis,0,12,1,0,5,1,1,4,0,0,24,6,False,True,ITALIANNI'S
jg salo,0,0,0,0,0,0,0,24,0,0,24,1,False,False,JG SALO
infinitea,0,1,0,0,0,0,9,13,1,0,24,4,False,True,INFINITEA
blue magic,1,0,1,0,0,0,1,21,0,0,24,4,False,True,BLUE MAGIC
time depot,0,0,0,1,0,0,2,21,0,0,24,3,False,True,TIME DEPOT
straightforward,1,10,0,0,1,0,1,11,0,0,24,5,False,True,STRAIGHTFORWARD
kids paradise,0,4,0,2,0,0,10,7,0,0,23,4,False,True,KIDS PARADISE
speedo,1,11,0,0,2,0,2,7,0,0,23,5,False,True,SPEEDO
razons of guagua,0,2,0,0,0,0,3,18,0,0,23,3,False,True,RAZONS OF GUAGUA
memoxpress,0,8,0,0,0,0,15,0,0,0,23,2,False,True,Memoxpress
brow lounge eyebrow grooming and waxing salon,0,0,0,0,0,0,0,23,0,0,23,1,False,False,BROW LOUNGE EYEBROW GROOMING AND WAXING SALON
bos coffee,0,4,0,0,1,1,5,12,0,0,23,5,False,True,BO'S COFFEE
dji,0,2,1,0,0,0,2,18,0,0,23,4,False,True,DJI
dhl,0,0,0,0,2,1,4,16,0,0,23,4,False,True,DHL
mumuso,1,11,0,2,4,0,2,0,3,0,23,6,False,True,MUMUSO
planet sports,1,10,1,0,3,0,7,0,0,0,22,5,False,True,PLANET SPORTS
lto,0,0,0,1,7,0,7,7,0,0,22,4,False,True,LTO
pet express,0,0,1,0,0,2,0,19,0,0,22,3,False,True,PET EXPRESS
muhlach ensaymada,0,1,0,1,0,0,3,17,0,0,22,4,False,True,MUHLACH ENSAYMADA
mang binatog,0,1,0,0,0,0,5,16,0,0,22,3,False,True,MANG BINATOG
takoyadon,0,0,0,0,1,0,7,14,0,0,22,3,False,True,TAKOYADON
at tokyo,0,0,0,0,0,0,0,22,0,0,22,1,False,False,AT TOKYO
motoworld,0,3,1,0,0,0,1,17,0,0,22,4,False,True,MOTOWORLD
samgyeopmasarap,0,0,0,0,0,0,0,22,0,0,22,1,False,False,SAMGYEOPMASARAP
oakley,0,4,1,0,1,1,0,15,0,0,22,5,False,True,OAKLEY
zus coffee,0,0,1,0,3,1,10,7,0,0,22,5,False,True,ZUS COFFEE
popperoo,0,0,0,0,0,0,2,20,0,0,22,2,False,True,POPPEROO
ideal vision,1,0,2,1,0,1,12,0,0,4,21,6,False,True,Ideal Vision
sarabia optical,1,8,1,0,0,2,8,1,0,0,21,6,False,True,Sarabia Optical
lacoste,1,9,0,0,1,2,3,5,0,0,21,6,False,True,LACOSTE
pepa wings,0,3,0,0,1,0,5,12,0,0,21,4,False,True,PEPA WINGS
lac nutrition for life,0,7,1,0,0,0,3,10,0,0,21,4,False,True,LAC NUTRITION FOR LIFE
awei,0,0,1,0,0,0,0,20,0,0,21,2,False,True,AWEI
marugame udon udon tempura,0,0,0,0,0,0,0,21,0,0,21,1,False,False,MARUGAME UDON UDON TEMPURA
nature republic,0,9,1,0,1,1,2,7,0,0,21,6,False,True,NATURE REPUBLIC
anta,1,6,0,0,3,0,7,4,0,0,21,5,False,True,ANTA
famous belgian waffle,0,0,1,1,4,0,15,0,0,0,21,4,False,True,Famous Belgian Waffle
siomai king,0,3,0,0,1,0,14,3,0,0,21,4,False,True,SIOMAI KING
karat world,0,4,0,0,0,0,4,13,0,0,21,3,False,True,KARAT WORLD
shoe salon,1,13,0,0,2,1,2,2,0,0,21,6,False,True,SHOE SALON
cinnabon,0,3,1,0,0,2,2,13,0,0,21,5,False,True,CINNABON
bpi atm,0,0,1,0,10,0,9,1,0,0,21,4,False,True,BPI ATM
remax,0,2,0,2,0,0,1,16,0,0,21,4,False,True,REMAX
bratpack,1,8,0,0,0,1,7,4,0,0,21,5,False,True,BRATPACK
watch central,0,0,0,0,0,0,8,13,0,0,21,2,False,True,WATCH CENTRAL
thirsty,0,0,0,0,1,0,9,11,0,0,21,3,False,True,THIRSTY
original penguin,0,10,1,0,3,0,3,4,0,0,21,5,False,True,ORIGINAL PENGUIN
cibo,0,9,0,0,4,2,2,4,0,0,21,5,False,True,CIBO
kamiseta,0,4,0,0,0,1,3,13,0,0,21,4,False,True,KAMISETA
zencell cellphone accessories,0,0,0,0,0,0,0,20,0,0,20,1,False,False,ZENCELL CELLPHONE ACCESSORIES
but first coffee,0,0,2,0,1,0,3,14,0,0,20,4,False,True,BUT FIRST COFFEE
papemelroti,1,4,1,0,0,1,1,12,0,0,20,6,False,True,PAPEMELROTI
medical city,0,0,0,0,3,1,5,5,0,6,20,5,False,True,The Medical City
medical depot,0,8,1,0,0,0,2,9,0,0,20,4,False,True,MEDICAL DEPOT
ogawa,1,5,0,0,2,1,2,9,0,0,20,6,False,True,OGAWA
wrist pod,0,5,1,0,0,0,0,14,0,0,20,3,False,True,WRIST_POD
katinko,1,0,1,0,0,0,7,11,0,0,20,4,False,True,KATINKO
game xtreme,0,4,1,0,0,0,1,14,0,0,20,4,False,True,GAME XTREME
n cat,1,10,1,0,3,1,4,0,0,0,20,6,False,True,N. CAT
all flip flops,0,0,0,0,0,0,5,15,0,0,20,2,False,True,ALL FLIP FLOPS
electroworld,0,4,0,0,1,0,0,14,0,1,20,4,False,True,ELECTROWORLD
tribal gear,0,0,0,0,0,0,0,20,0,0,20,1,False,False,TRIBAL GEAR
sony,0,0,1,0,0,1,3,15,0,0,20,4,False,True,SONY
sperry top sider,0,0,0,0,0,0,0,20,0,0,20,1,False,False,SPERRY TOP-SIDER
rrj mr lee,0,2,0,0,0,0,17,0,1,0,20,3,False,True,RRJ/Mr. Lee
puma,1,8,1,0,4,1,3,2,0,0,20,7,False,True,PUMA
tech 101,0,0,0,0,0,0,5,14,0,1,20,3,False,True,TECH 101
llaollao,0,15,0,0,0,0,4,0,0,0,19,2,False,True,LLAOLLAO
i watch,0,5,1,0,0,0,8,5,0,0,19,4,False,True,I WATCH
mann hann,0,5,0,0,1,2,4,7,0,0,19,5,False,True,MANN HANN
subway,0,2,2,0,3,0,1,11,0,0,19,5,False,True,SUBWAY
t j salon professionals,0,0,0,0,0,0,0,19,0,0,19,1,False,False,T J SALON PROFESSIONALS
buko loco,0,2,0,0,0,0,3,13,0,1,19,4,False,True,BUKO LOCO
lazer music,1,0,1,0,0,0,0,16,0,1,19,4,False,True,LAZER MUSIC
ate ricas bacsilog,0,0,1,2,2,0,3,1,0,10,19,6,False,True,Ate Rica's Bacsilog
happy lemon,0,4,1,0,2,2,3,7,0,0,19,6,False,True,HAPPY LEMON
sunnies specs,0,5,0,0,2,0,0,12,0,0,19,3,False,True,SUNNIES SPECS
giligans,0,0,1,0,4,2,7,0,2,3,19,6,False,True,Giligan's
banana peel,0,3,1,0,1,0,10,1,1,2,19,7,False,True,BANANA PEEL
anello,0,2,1,0,0,0,1,15,0,0,19,4,False,True,ANELLO
acqua suisse perfume bar,0,0,0,0,0,0,0,19,0,0,19,1,False,False,ACQUA SUISSE PERFUME BAR
posh nails,0,3,1,0,1,0,1,11,0,1,18,6,False,True,POSH NAILS
phlpost,0,0,0,0,0,0,8,10,0,0,18,2,False,True,PHLPOST
ussc,0,10,0,0,2,0,5,0,0,1,18,4,False,True,USSC
fitflop,1,2,0,0,1,1,3,10,0,0,18,6,False,True,FITFLOP
beyond the box,0,5,0,0,6,0,6,1,0,0,18,4,False,True,BEYOND THE BOX
wash n wear,0,2,0,0,0,0,4,12,0,0,18,3,False,True,WASH N WEAR
emo,0,0,1,0,0,0,0,15,0,2,18,3,False,True,EMO
abenson home,0,1,0,0,0,0,1,0,0,16,18,3,False,True,Abenson HOME
yabu,0,5,1,0,1,2,3,6,0,0,18,6,False,True,YABU
garmin,0,5,0,0,2,0,1,10,0,0,18,4,False,True,GARMIN
yves rocher,0,4,0,0,0,1,4,9,0,0,18,4,False,True,YVES ROCHER
concorde,0,0,1,1,0,0,0,16,0,0,18,3,False,True,CONCORDE
cinema,0,17,0,0,0,1,0,0,0,0,18,2,False,True,CINEMA
yogorino,0,1,0,0,0,1,1,15,0,0,18,4,False,True,YOGORINO
nike,1,5,1,0,0,0,3,8,0,0,18,5,False,True,NIKE
terranova,0,4,0,0,0,0,1,13,0,0,18,3,False,True,TERRANOVA
m lhuillier jewellers,0,3,0,0,0,0,1,14,0,0,18,3,False,True,M LHUILLIER JEWELLERS
hydro flask,0,5,0,0,1,0,0,12,0,0,18,3,False,True,HYDRO FLASK
sunnies face,0,8,1,0,1,1,2,5,0,0,18,6,False,True,SUNNIES FACE
waltermart supermarket,0,1,0,0,0,0,0,0,0,16,17,2,False,True,WalterMart Supermarket
argentee,0,0,0,0,0,0,16,1,0,0,17,2,False,True,Argentee
gigahertz computer system,0,1,0,0,0,0,0,16,0,0,17,2,False,True,GIGAHERTZ COMPUTER SYSTEM
bonchon chicken,0,13,0,0,4,0,0,0,0,0,17,2,False,True,BONCHON CHICKEN
texas roadhouse,0,8,0,0,3,1,2,3,0,0,17,5,False,True,TEXAS ROADHOUSE
chooks,0,0,1,0,0,0,5,11,0,0,17,3,False,True,CHOOKS
mr softy ice cream,0,0,0,0,0,0,0,17,0,0,17,1,False,False,MR SOFTY ICE CREAM
synchro,0,0,0,0,1,0,16,0,0,0,17,2,False,True,Synchro
tiger sugar,0,3,0,0,0,0,5,9,0,0,17,3,False,True,TIGER SUGAR
origani,0,1,0,1,3,0,2,10,0,0,17,5,False,True,ORIGANI
arrow,0,2,0,0,1,1,1,12,0,0,17,5,False,True,ARROW
hukad,0,3,1,0,1,0,4,8,0,0,17,5,False,True,HUKAD
spigen sgp,0,0,0,0,0,0,0,17,0,0,17,1,False,False,SPIGEN SGP
sense of scents,0,0,0,0,0,0,7,10,0,0,17,2,False,True,SENSE OF SCENTS
kenny rogers roasters,0,11,1,0,0,0,5,0,0,0,17,3,False,True,KENNY ROGERS ROASTERS
true value,0,9,1,0,3,1,3,0,0,0,17,5,False,True,TRUE VALUE
merrell,1,4,1,0,0,1,1,9,0,0,17,6,False,True,MERRELL
sandwich guy,0,0,0,0,1,0,3,13,0,0,17,3,False,True,THE SANDWICH GUY
oro china,0,3,0,0,0,0,3,11,0,0,17,3,False,True,ORO CHINA
uncle johns,0,3,0,0,3,0,11,0,0,0,17,3,False,True,UNCLE JOHN'S
caramia cakes & gelato,0,0,0,0,0,0,1,16,0,0,17,2,False,True,CARAMIA CAKES & GELATO
dakasi,0,3,0,0,0,0,0,13,0,0,16,2,False,True,DAKASI
mags closet boutique,0,3,0,0,0,0,0,13,0,0,16,2,False,True,MAGS CLOSET BOUTIQUE
urbanize,1,6,0,0,2,0,1,6,0,0,16,5,False,True,URBANIZE
real me,0,0,0,1,0,0,3,0,0,12,16,3,False,True,Real Me
cuts 4 tots hair salon,0,3,0,0,0,0,1,12,0,0,16,3,False,True,CUTS 4 TOTS HAIR SALON
aficionado germany perfume,0,0,0,0,0,0,2,14,0,0,16,2,False,True,AFICIONADO GERMANY PERFUME
new era,1,3,0,0,1,1,1,9,0,0,16,6,False,True,NEW ERA
brow studio,0,1,0,0,2,1,0,12,0,0,16,4,False,True,THE BROW STUDIO
st pauls,2,1,0,0,0,0,0,13,0,0,16,3,False,True,ST PAULS
gaming grounds,0,0,0,0,0,0,0,16,0,0,16,1,False,False,GAMING GROUNDS
tealive,0,1,0,0,0,0,2,13,0,0,16,3,False,True,TEALIVE
xo,0,0,1,0,0,0,1,14,0,0,16,3,False,True,XO
lil people,0,0,0,0,0,0,1,6,0,9,16,3,False,True,Li'l People
ever,0,5,0,0,2,2,2,5,0,0,16,5,False,True,EVER NEW
dentacare,0,2,0,0,0,0,0,14,0,0,16,2,False,True,DENTACARE
chilis,0,6,1,0,2,0,1,6,0,0,16,5,False,True,CHILI'S
fonerange,0,0,0,0,0,0,0,6,0,10,16,2,False,True,FONERange
jr memoxpress,0,0,0,0,0,0,0,0,0,16,16,1,False,False,JR MemoXpress
wonder photo shop,0,2,0,0,0,1,1,12,0,0,16,4,False,True,WONDER PHOTO SHOP
loalde,0,4,0,0,0,0,1,11,0,0,16,3,False,True,LOALDE
tgi fridays,0,9,0,0,4,0,3,0,0,0,16,3,False,True,TGI FRIDAY'S
pho hoa,0,4,0,0,4,1,4,3,0,0,16,5,False,True,Pho Hoa
iqos,0,1,1,0,1,1,2,10,0,0,16,6,False,True,IQOS
aboys fresh lumpia,0,0,1,0,0,0,2,5,0,8,16,4,False,True,Aboy's Fresh Lumpia
w department store,0,1,0,0,0,0,0,0,0,15,16,2,False,True,W Department Store
g shock,1,6,1,0,1,0,2,5,0,0,16,6,False,True,G-SHOCK
outland,0,2,0,0,0,0,13,1,0,0,16,3,False,True,Outland
coco,0,0,0,0,0,0,2,13,0,1,16,3,False,True,COCO+
manam,1,6,0,0,4,2,2,1,0,0,16,6,False,True,MANAM
fila,0,3,0,1,0,0,5,4,2,0,15,5,False,True,FILA
spigen,0,6,1,0,1,1,1,5,0,0,15,6,False,True,SPIGEN
tokyo tempura,0,4,0,0,0,0,2,9,0,0,15,3,False,True,TOKYO TEMPURA
taho story,0,0,0,0,0,0,7,8,0,0,15,2,False,True,TAHO STORY
loop,0,7,0,0,4,0,4,0,0,0,15,3,False,True,THE LOOP
salon de rose,0,3,1,0,0,0,4,7,0,0,15,4,False,True,SALON DE ROSE
lyric,0,1,0,0,0,0,1,13,0,0,15,3,False,True,LYRIC
plato wraps,0,1,1,0,0,0,5,8,0,0,15,4,False,True,PLATO WRAPS
nonos,0,0,1,0,4,0,4,6,0,0,15,4,False,True,NONO'S
army navy burger burrito,0,7,0,0,1,0,0,7,0,0,15,3,False,True,ARMY NAVY BURGER + BURRITO
panda express,0,0,1,0,0,1,1,12,0,0,15,4,False,True,PANDA EXPRESS
dito telecommunity,0,3,0,0,0,0,1,11,0,0,15,3,False,True,DITO TELECOMMUNITY
charles & keith,0,5,0,0,1,0,1,8,0,0,15,4,False,True,CHARLES & KEITH
dogs and the city,0,10,0,0,4,1,0,0,0,0,15,3,False,True,DOGS AND THE CITY
olympic village,2,4,1,2,0,0,5,1,0,0,15,6,False,True,OLYMPIC VILLAGE
robot,0,0,0,0,0,0,2,13,0,0,15,2,False,True,ROBOT
artwork,0,2,1,0,0,0,0,12,0,0,15,3,False,True,ARTWORK
clydes bread pastries,0,0,0,0,0,0,0,15,0,0,15,1,False,False,CLYDES BREAD PASTRIES
oxygen,0,0,1,0,1,1,10,0,2,0,15,5,False,True,Oxygen
birkenstock,1,6,0,0,1,1,0,6,0,0,15,5,False,True,BIRKENSTOCK
mossimo kids,0,0,0,0,0,0,2,13,0,0,15,2,False,True,MOSSIMO KIDS
sportshouse,0,0,0,0,0,0,1,14,0,0,15,2,False,True,SPORTSHOUSE
sss,0,0,0,0,0,0,10,5,0,0,15,2,False,True,SSS
hla,1,0,1,0,2,1,5,5,0,0,15,6,False,True,HLA
hen lin,0,5,2,1,2,0,0,5,0,0,15,5,False,True,HEN LIN
angels pizza,0,0,0,0,2,0,1,9,0,3,15,4,False,True,ANGELS PIZZA
filbars,1,6,1,0,2,0,1,4,0,0,15,6,False,True,FILBAR'S
reyes barbecue,0,5,0,0,0,0,3,7,0,0,15,3,False,True,REYES BARBECUE
mac,0,5,0,0,0,1,1,8,0,0,15,4,False,True,MAC
dermclinic,0,0,1,0,0,0,0,14,0,0,15,2,False,True,DERMCLINIC
nailaholics nail salon and spa,0,14,0,1,0,0,0,0,0,0,15,2,False,True,NAILAHOLICS NAIL SALON AND SPA
le jean de marithe francois girbaud,0,0,0,0,0,0,0,15,0,0,15,1,False,False,LE JEAN DE MARITHE FRANCOIS GIRBAUD
philhealth,0,0,1,0,1,0,8,4,1,0,15,5,False,True,PHILHEALTH
karimadon,0,4,0,0,0,0,2,9,0,0,15,3,False,True,KARIMADON
savemore market,0,0,0,0,0,0,0,14,0,0,14,1,False,False,SAVEMORE MARKET
showcase carpet,0,0,0,0,0,0,1,13,0,0,14,2,False,True,SHOWCASE CARPET
gibi,0,4,0,0,0,1,9,0,0,0,14,3,False,True,GIBI
bangs prime salon,0,3,1,0,1,0,1,8,0,0,14,5,False,True,BANGS PRIME SALON
greentelcom,0,0,0,0,0,0,4,6,0,4,14,3,False,True,Greentelcom
flying tiger copenhagen,1,9,1,0,0,0,0,3,0,0,14,4,False,True,FLYING TIGER COPENHAGEN
us polo assn,0,0,1,0,0,0,2,11,0,0,14,3,False,True,US POLO ASSN
yamang bukid,0,1,0,0,0,0,6,6,0,1,14,4,False,True,YAMANG BUKID
peri peri charcoal chicken sauce bar,0,0,0,0,0,0,0,14,0,0,14,1,False,False,PERI PERI CHARCOAL CHICKEN SAUCE BAR
core pacific,0,0,0,0,0,0,13,0,1,0,14,2,False,True,Core Pacific
nailandia,0,0,1,0,2,1,7,0,0,3,14,5,False,True,Nailandia
aeropostale,0,0,0,0,0,0,0,14,0,0,14,1,False,False,AEROPOSTALE
mi store,0,8,0,0,2,0,4,0,0,0,14,3,False,True,MI STORE
la sedia,0,0,0,0,1,1,11,1,0,0,14,4,False,True,La Sedia
bacolod chicken inasal,0,1,0,0,2,1,3,7,0,0,14,5,False,True,BACOLOD CHICKEN INASAL
fuma,0,7,0,0,0,0,3,4,0,0,14,3,False,True,FUMA
transfer it,0,0,0,1,0,0,12,1,0,0,14,3,False,True,Transfer It
herschel,0,6,0,0,1,0,0,7,0,0,14,3,False,True,HERSCHEL
loop by power mac center,0,0,0,0,0,0,1,13,0,0,14,2,False,True,THE LOOP BY POWER MAC CENTER
happy cup,0,0,0,0,2,0,1,11,0,0,14,3,False,True,HAPPY CUP
asprey,1,8,1,0,0,1,3,0,0,0,14,5,False,True,ASPREY
decathlon,0,3,1,0,1,1,2,6,0,0,14,6,False,True,DECATHLON
vionic,1,5,0,0,0,1,1,6,0,0,14,5,False,True,VIONIC
vikings,0,0,0,0,1,0,0,13,0,0,14,2,False,True,VIKINGS
manjaru,0,1,0,0,0,0,6,5,1,1,14,5,False,True,MANJARU
pick up coffee,0,0,1,0,0,1,11,1,0,0,14,4,False,True,PICK UP COFFEE
ugreen,0,2,0,0,1,0,5,6,0,0,14,4,False,True,UGREEN
prestige,0,1,0,0,0,0,0,13,0,0,14,2,False,True,PRESTIGE
nuat thai foot body massage,0,0,0,0,0,0,0,14,0,0,14,1,False,False,NUAT THAI FOOT BODY MASSAGE
beabi,0,3,0,0,2,1,4,4,0,0,14,5,False,True,BEABI
gotcha prize,0,0,0,0,0,0,1,12,0,0,13,2,False,True,GOTCHA PRIZE
southstar drug,0,0,1,0,1,1,6,0,0,4,13,5,False,True,Southstar Drug
foot locker,1,4,1,0,3,2,1,1,0,0,13,7,False,True,Foot Locker
tronix,0,1,0,0,0,0,11,0,1,0,13,3,False,True,Tronix
motivo,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOTIVO
avocado locco,0,0,0,0,0,0,2,9,0,2,13,3,False,True,AVOCADO LOCCO
planet vape,0,1,0,0,0,0,1,11,0,0,13,3,False,True,PLANET VAPE
human nature,1,5,1,0,0,0,2,3,0,1,13,6,False,True,HUMAN NATURE
cellstuff,0,0,0,0,0,0,0,0,0,13,13,1,False,False,Cellstuff
toolbox,0,0,0,0,0,0,1,8,0,4,13,3,False,True,TOOLBOX
pag ibig fund,0,3,0,0,0,0,10,0,0,0,13,2,False,True,PAG-IBIG FUND
aerophone,0,5,0,0,0,0,2,6,0,0,13,3,False,True,AEROPHONE
doctor leather,0,6,0,0,0,1,0,6,0,0,13,3,False,True,DOCTOR LEATHER
chimmy,0,1,0,0,0,0,8,0,0,4,13,3,False,True,Chimmy
hearts arrows,0,0,0,0,0,0,0,13,0,0,13,1,False,False,HEARTS ARROWS
nixx,0,0,0,0,0,0,0,13,0,0,13,1,False,False,NIXX
furniture republic,1,7,1,1,2,0,1,0,0,0,13,6,False,True,FURNITURE REPUBLIC
smart gadget,0,0,0,0,0,0,2,11,0,0,13,2,False,True,SMART GADGET
vivere salon,0,3,1,0,2,2,2,3,0,0,13,6,False,True,VIVERE SALON
mobileworld,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOBILEWORLD
julies bakeshop,0,1,1,0,0,0,6,4,0,1,13,5,False,True,Julie's Bakeshop
jag,1,1,1,0,0,0,2,7,1,0,13,6,False,True,JAG
simply shoes,0,1,0,0,0,0,0,9,0,3,13,3,False,True,SIMPLY SHOES
kidzoona,0,0,1,0,3,0,7,0,0,2,13,4,False,True,Kidzoona
philip stein,0,4,1,0,0,0,2,6,0,0,13,4,False,True,PHILIP STEIN
silver wings,1,0,0,0,0,0,0,11,0,1,13,3,False,True,SILVER WINGS
fossil,0,4,1,0,0,0,1,7,0,0,13,4,False,True,FOSSIL
microvalley,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MICROVALLEY
joyroom,0,0,0,0,0,0,1,12,0,0,13,2,False,True,JOYROOM
sisig hooray,0,2,0,1,0,0,3,7,0,0,13,4,False,True,SISIG HOORAY
nail files,0,1,0,0,1,0,2,9,0,0,13,4,False,True,NAIL FILES
contis take out nook,0,0,0,1,0,0,0,12,0,0,13,2,False,True,CONTIS TAKE OUT NOOK
rcc amazing touch,0,0,1,0,0,0,0,12,0,0,13,2,False,True,RCC AMAZING TOUCH
kedma,0,3,0,0,3,0,2,5,0,0,13,4,False,True,KEDMA
sunglass haven,0,4,1,0,4,2,2,0,0,0,13,5,False,True,Sunglass Haven
contis bakeshop and restaurant,0,0,0,0,0,0,0,13,0,0,13,1,False,False,CONTIS BAKESHOP AND RESTAURANT
fax parcel print,0,1,0,0,2,0,0,10,0,0,13,3,False,True,FAX PARCEL PRINT
dermstrata,0,0,0,0,0,0,0,13,0,0,13,1,False,False,DERMSTRATA
lugaw republic,0,2,1,0,0,0,6,2,1,1,13,6,False,True,LUGAW REPUBLIC
blade auto center,0,12,0,0,0,0,0,0,0,0,12,1,False,False,BLADE AUTO CENTER
keds,1,2,1,0,0,1,1,6,0,0,12,6,False,True,KEDS
flawless face and body clinic,0,0,0,0,0,0,0,12,0,0,12,1,False,False,FLAWLESS FACE AND BODY CLINIC
kashieca,0,4,0,0,1,0,1,6,0,0,12,4,False,True,KASHIECA
gugu manju,0,1,0,1,0,0,7,2,0,1,12,5,False,True,GUGU MANJU
cherry mobile,0,0,0,0,0,0,2,9,1,0,12,3,False,True,CHERRY MOBILE
maxicare,0,2,0,0,1,0,8,1,0,0,12,4,False,True,MAXICARE
azta urban salon,0,7,0,0,3,0,1,1,0,0,12,4,False,True,AZTA URBAN SALON
techlife,0,0,0,0,0,0,5,5,0,2,12,3,False,True,TECHLIFE
noodle house,0,2,0,0,1,0,9,0,0,0,12,3,False,True,NOODLE HOUSE
lay bare,0,0,0,1,9,0,2,0,0,0,12,3,False,True,Lay Bare
ayumi,0,3,0,0,5,0,2,2,0,0,12,4,False,True,AYUMI
triumph,1,1,1,0,0,1,1,7,0,0,12,6,False,True,TRIUMPH
leylam,0,3,0,0,0,0,9,0,0,0,12,2,False,True,Leylam
techno,0,1,1,0,0,0,9,1,0,0,12,4,False,True,Techno
nubia,0,0,1,0,0,0,3,8,0,0,12,3,False,True,NUBIA
bigbys,0,0,1,0,0,0,1,10,0,0,12,3,False,True,BIGBY'S
de original jamaican pattie shop,0,8,0,0,0,0,0,4,0,0,12,2,False,True,DE ORIGINAL JAMAICAN PATTIE SHOP
gems and jewels,0,0,0,0,1,0,0,7,0,4,12,3,False,True,GEMS AND JEWELS
caramia,0,0,1,1,3,2,4,0,0,1,12,6,False,True,Caramia
sst laptop,0,0,0,0,0,0,4,8,0,0,12,2,False,True,SST LAPTOP
kiehls,0,4,0,0,1,0,2,5,0,0,12,4,False,True,KIEHL'S
seattles best coffee,0,5,1,0,0,0,0,6,0,0,12,3,False,True,SEATTLES BEST COFFEE
inihaw express,0,1,0,1,0,0,1,9,0,0,12,4,False,True,INIHAW EXPRESS
hawker chan,0,2,0,0,0,0,0,10,0,0,12,2,False,True,HAWKER CHAN
jag jeans,0,0,0,0,0,0,0,12,0,0,12,1,False,False,JAG JEANS
kipling,0,0,0,0,0,0,1,11,0,0,12,2,False,True,KIPLING
greenfresh,0,0,0,0,0,0,0,12,0,0,12,1,False,False,GREENFRESH
marugame udon,0,0,1,0,6,1,4,0,0,0,12,4,False,True,Marugame Udon
nailandia spa,0,0,0,0,0,0,0,12,0,0,12,1,False,False,NAILANDIA SPA
samgyupsalamat,0,1,1,1,3,0,2,4,0,0,12,6,False,True,SAMGYUPSALAMAT
samsonite,0,5,0,0,1,0,1,5,0,0,12,4,False,True,SAMSONITE
everything but cheese,0,0,0,1,0,0,1,10,0,0,12,3,False,True,EVERYTHING BUT CHEESE
romoss,0,0,0,0,0,0,2,10,0,0,12,2,False,True,ROMOSS
mothers touch,0,3,0,0,0,0,6,3,0,0,12,3,False,True,MOTHER'S TOUCH
blue lite gadgets,0,0,0,0,1,0,0,11,0,0,12,2,False,True,BLUE LITE GADGETS
picture picture,0,1,0,0,0,0,1,8,0,2,12,4,False,True,PICTURE PICTURE
sams everything on sticks,0,3,0,0,0,0,4,5,0,0,12,3,False,True,SAMS EVERYTHING ON STICKS
m lhuillier,0,3,1,0,1,0,6,0,1,0,12,5,False,True,M Lhuillier
i lash extension,0,0,0,0,0,0,0,12,0,0,12,1,False,False,I-LASH EXTENSION
surgilight,0,0,0,0,0,0,1,11,0,0,12,2,False,True,SURGILIGHT
greentab,0,0,0,0,1,0,4,6,1,0,12,4,False,True,GREENTAB
barenaked body sugaring salon,0,3,0,0,0,0,0,9,0,0,12,2,False,True,BARENAKED BODY SUGARING SALON
pldt smart,0,0,1,0,0,0,2,9,0,0,12,3,False,True,PLDT SMART
skin perfect,0,0,0,0,0,0,11,0,0,1,12,2,False,True,Skin Perfect
marugame udon & tempura,0,10,0,1,0,0,1,0,0,0,12,3,False,True,MARUGAME UDON & TEMPURA
contis,0,0,1,0,4,0,6,0,0,0,11,3,False,True,Conti's
pepper lunch express,0,2,0,0,0,2,1,6,0,0,11,4,False,True,PEPPER LUNCH EXPRESS
fun mobile,0,3,0,0,0,0,2,5,1,0,11,4,False,True,FUN MOBILE
collezione c2,0,3,0,0,0,0,0,8,0,0,11,2,False,True,COLLEZIONE C2
ribshack grill,0,0,0,0,0,0,0,11,0,0,11,1,False,False,RIBSHACK GRILL
marketplace,0,3,0,0,7,0,1,0,0,0,11,3,False,True,The Marketplace
estee lauder,0,3,1,0,1,1,1,4,0,0,11,6,False,True,ESTEE LAUDER
tah mee,0,3,1,0,1,1,5,0,0,0,11,5,False,True,TAH-MEE
novodental,0,5,1,0,1,0,1,3,0,0,11,5,False,True,NOVODENTAL
black pearl,0,0,0,0,0,1,8,2,0,0,11,3,False,True,Black Pearl
