brand_key,display_name,chain,mall_id,mall_name,region
xpresso to go,Xpresso To Go,filinvest,festival-mall,Festival Mall,metro-manila
xpert key duplication,XPERT KEY DUPLICATION,sm,sm-southmall,SM Southmall,metro-manila
xo46 heritage bistro,XO46 Heritage Bistro,ortigas,estancia,Estancia,metro-manila
xo 46 heritage bistro,XO 46 HERITAGE BISTRO,sm,s-maison,S Maison,metro-manila
xitrix,XITRIX,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
xinyx design consultancy and services inc,XINYX DESIGN CONSULTANCY AND SERVICES INC,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
xinyi chicken,XINYI CHICKEN,sm,sm-city-legazpi,SM City Legazpi,south-luzon
xiao jiu noodle house,XIAO JIU NOODLE HOUSE,sm,smdc-strip-at-sea,SMDC Strip at Sea,smdc
x print,X-PRINT,ayala,ayala-trinoma,Trinoma,metro-manila
xhanders kambingan handyman exhibit thematic,Xhanders Kambingan HANDYMAN EXHIBIT THEMATIC,xentro,xentro-mall-calapan,XentroMall Calapan,
xentromed,XENTROMED,xentro,shopking,Shopking,
xchange zamin foreign exchange,Xchange/Zamin Foreign Exchange,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
xcel driving school,Xcel Driving School,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
xaviers home of dialysis center,Xavier’s Home Of Dialysis Center,filinvest,main-square,Main Square,south-luzon
xavier roast master,Xavier Roast Master,robinsons,robinsons-tagaytay,Robinsons Tagaytay,south-luzon
xandra photoshop ksa magic soap,XANDRA PHOTOSHOP (KODAK) KSA MAGIC SOAP,xentro,montalban-town-center,Montalban Town Center,
xander tutorial school,XANDER TUTORIAL SCHOOL,xentro,montalban-town-center,Montalban Town Center,
xander pawnshop rcbc,XANDER PAWNSHOP (GOLDEN VISION) RCBC,xentro,montalban-town-center,Montalban Town Center,
xamxen helmet depository,XAMXEN HELMET DEPOSITORY,sm,sm-city-naga,SM City Naga,south-luzon
x8r scooter rental,X8r Scooter Rental,filinvest,festival-mall,Festival Mall,metro-manila
x11,X11,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
x site,X-site,filinvest,festival-mall,Festival Mall,metro-manila
x sight,X-Sight,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
workstation home,WORKSTATION HOME,ayala,ayala-pavilion,Pavilion Mall,south-luzon
workplace cafe,WORKPLACE CAFE,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
west elm,West Elm,ortigas,estancia,Estancia,metro-manila
wiltelcom prestige,WILTELCOM PRESTIGE,sm,sm-lanang,SM Lanang,mindanao
wild west roadhouse grill,WILD WEST ROADHOUSE GRILL,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
wild wings unlimited wings rice and fries kyte,"WILD WINGS UNLIMITED WINGS, RICE AND FRIES KYTE",sm,sm-city-butuan,SM City Butuan,mindanao
wilda manalo,WILDA MANALO,xentro,ab-central,Ab Central,
wildflour,WILDFLOUR,robinsons,opus,Opus Mall,metro-manila
wildflour cafe,Wildflour Cafe,megaworld,uptown-parade,Uptown Parade,
wilson,Wilson,filinvest,festival-mall,Festival Mall,metro-manila
wimpys,WIMPY’S,ayala,ayala-harbor-point,Harbor Point,north-luzon
woodnymph korean restaurant,WOODNYMPH KOREAN RESTAURANT,sm,sm-city-baguio,SM City Baguio,north-luzon
win makati church,WIN MAKATI CHURCH,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
win88win,WIN88WIN,sm,smdc-strip-at-shell,SMDC Strip at Shell,smdc
windmills,Windmills,gmall,gmall-of-davao,GMall of Davao,mindanao
wine story,Wine Story,megaworld,uptown-mall,Uptown Mall,
wing 2x korean chicken,WING 2X KOREAN CHICKEN,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
wing it,WING IT,ayala,ayala-centrio,Centrio Mall,mindanao
widex,Widex,ortigas,greenhills,Greenhills,metro-manila
whse1 marketing,WHSE1 MARKETING,ayala,ayala-market-market,Market! Market!,metro-manila
wholesome table,THE WHOLESOME TABLE,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
whitestone animal clinic,Whitestone Animal Clinic,megaworld,southwoods-mall,Southwoods Mall,
whiten premiere,WhiteN Premiere,ortigas,greenhills,Greenhills,metro-manila
whiten gluta lounge,WHITEN GLUTA LOUNGE,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
whimsical wonderland,Whimsical Wonderland,megaworld,eastwood-mall,Eastwood Mall,
wet park,Wet Park,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
wet market,WET MARKET,xentro,montalban-town-center,Montalban Town Center,
western union olayns,WESTERN UNION Olayns,xentro,xentro-mall-lemery,XentroMall Lemery,
western union norania cellphone 1,WESTERN UNION (USSC) NORANIA CELLPHONE 1,xentro,tanay-town-center,Tanay Town Center,
western union minigem exhibit,WESTERN UNION MINIGEM EXHIBIT(14),xentro,montalban-town-center,Montalban Town Center,
western union kiosk,WESTERN UNION KIOSK,xentro,xentro-mall-roxas,XentroMall Roxas,
western union el bonitos,WESTERN UNION ( USSC) EL BONITOS,xentro,montalban-town-center,Montalban Town Center,
western union aficionado,WESTERN UNION Aficionado,xentro,xentro-mall-calapan,XentroMall Calapan,
western,WESTERN,sm,sm-megamall,SM Megamall,metro-manila
west smile dental,West Smile Dental,megaworld,alabang-west-parade,Alabang West Parade,
winged potato,WINGED POTATO,sm,sm-city-lucena,SM City Lucena,south-luzon
wingers unlimited flavored wings,WINGERS UNLIMITED FLAVORED WINGS,sm,sm-center-ormoc,SM Center Ormoc,visayas
wings and wraps,WINGS AND WRAPS,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
wokman siomai,Wokman Siomai,gmall,gmall-of-davao,GMall of Davao,mindanao
wonton,Wonton,ortigas,greenhills,Greenhills,metro-manila
wong place,Wong Place,ortigas,estancia,Estancia,metro-manila
wondershake,Wondershake,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
wonderland for kids playground,Wonderland for Kids Playground,gmall,gmall-of-toril,GMall of Toril,mindanao
wonderhome naturals,WONDERHOME NATURALS,robinsons,opus,Opus Mall,metro-manila
wondercity,WONDERCITY,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
wonder wharf train,WONDER WHARF TRAIN,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
wonder wharf dino rides,WONDER WHARF DINO RIDES,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
wonder tubo,Wonder Tubo,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
wonder rides,WONDER RIDES,waltermart,baliwag,WalterMart Baliwag,north-luzon
wonder city,WONDER CITY,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
womb world of my baby,WOMB WORLD OF MY BABY,sm,the-podium,The Podium,metro-manila
wolflink wood smoked sausage and meats,WOLFLINK WOOD SMOKED SAUSAGE AND MEATS,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
wolflink,WOLFLINK,sm,sm-megamall,SM Megamall,metro-manila
wok man,Wok Man,gmall,gmall-of-davao,GMall of Davao,mindanao
wings gate travel & tours,Wings Gate Travel & Tours,megaworld,uptown-mall,Uptown Mall,
wok it food and beverage house,WOK IT FOOD AND BEVERAGE HOUSE,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
wok alley,WOK ALLEY,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
woffys fun express,Woffy's Fun Express,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
wm gadget hub,WM GADGET HUB,sm,sm-city-consolacion,SM City Consolacion,visayas
wlp lucky charms,Wlp Lucky Charms,filinvest,festival-mall,Festival Mall,metro-manila
wjf enterprise,Wjf Enterprise,filinvest,festival-mall,Festival Mall,metro-manila
witelcom,WITELCOM,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
wireless avenue,WIRELESS AVENUE,sm,sm-city-iloilo,SM City Iloilo,visayas
wireless,Wireless,ortigas,greenhills,Greenhills,metro-manila
wiredbox,Wiredbox,ortigas,greenhills,Greenhills,metro-manila
wipe out carwash,WIPE OUT CARWASH,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
wink,Wink,megaworld,eastwood-mall,Eastwood Mall,
wingyard,WINGYARD,sm,sm-center-dagupan,SM Center Dagupan,north-luzon
wings wraps by aviesha,WINGS WRAPS BY AVIESHA,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
yakun kaya toast,YAKUN KAYA TOAST,ayala,one-ayala-mall,One Ayala,metro-manila
yakutako,YAKUTAKO,robinsons,robinsons-los-banos,Robinsons Town Mall Los Banos,south-luzon
yalo,Yalo,ortigas,estancia,Estancia,metro-manila
zele wellness center,ZELE WELLNESS CENTER,sm,sm-city-grand-central,SM City Grand Central,metro-manila
zayre medical supplies,Zayre Medical Supplies,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
zcc mobile,ZCC Mobile,gmall,gmall-of-digos,GMall of Digos,mindanao
zeb fashion boutique,ZEB FASHION BOUTIQUE 9685856392,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
zedrick,Zedrick,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
zedrick cellshop and laptop accessories,Zedrick Cellshop and Laptop Accessories,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
zeiss vision center,Zeiss Vision Center,ortigas,greenhills,Greenhills,metro-manila
zelphone,Zelphone,gmall,gmall-of-tagum,GMall of Tagum,mindanao
yam cosmetics,YAM COSMETICS,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
zen cell,Zen Cell,filinvest,festival-mall,Festival Mall,metro-manila
zen mobility,Zen Mobility,gmall,gmall-of-davao,GMall of Davao,mindanao
zen sushi,ZEN SUSHI,sm,sm-lanang,SM Lanang,mindanao
zen zest y valera,ZEN ZEST/Y.VALERA,xentro,mall-of-the-valley,Mall Of The Valley,
zen zone massage chairs,ZEN-ZONE MASSAGE CHAIRS,ayala,ayala-abreeza,Abreeza,mindanao
zencell telecom,ZENCELL TELECOM,sm,sm-city-novaliches,SM City Novaliches,metro-manila
zaxy,ZAXY,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
zatazza cafe,Zatazza Cafe,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
zarks,Zark's,megaworld,southwoods-mall,Southwoods Mall,
zaras travel & tour cebu pacific,Zara's Travel & Tour - Cebu pacific,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
zaras travel,Zara's Travel,gmall,gmall-of-tagum,GMall of Tagum,mindanao
zarah juan,ZARAH JUAN,ayala,ayala-greenbelt,Greenbelt,metro-manila
zarah fashion boutique argentee,ZARAH FASHION BOUTIQUE ARGENTEE,xentro,montalban-town-center,Montalban Town Center,
zar clothing collection,ZAR CLOTHING COLLECTION,xentro,morong-centerpoint,Morong Centerpoint,
zao,ZAO,ortigas,greenhills,Greenhills,metro-manila
zandys goodies,ZANDY'S GOODIES 9685728514,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
zamin exchange,Zamin Exchange,robinsons,robinsons-cybergate-davao,Robinsons Cybergate Davao,mindanao
zamin,Zamin,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
zakka,Zakka,filinvest,festival-mall,Festival Mall,metro-manila
zaki potato fries avenue,ZAKI POTATO FRIES AVENUE,sm,sm-city-lipa,SM City Lipa,south-luzon
zaine cosmetics,ZAINE COSMETICS,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
zaigold,Zaigold,ortigas,greenhills,Greenhills,metro-manila
zagu potato corner,ZAGU POTATO CORNER,xentro,xentro-mall-lemery,XentroMall Lemery,
zenit,Zenit,gmall,gmall-of-davao,GMall of Davao,mindanao
zensuals beauty & nail lounge,Zensuals Beauty & Nail Lounge,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
zentea,Zentea,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
zojirushi,ZOJIRUSHI,ayala,ayala-greenbelt,Greenbelt,metro-manila
zydnieland ferielle,ZYDNIELAND FERIELLE,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
zyberone service center,ZYBERONE SERVICE CENTER,sm,sm-city-fairview,SM City Fairview,metro-manila
zyberauto,ZYBERAUTO,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
zya & knox home furniture,ZYA & KNOX HOME FURNITURE,ayala,ayala-market-market,Market! Market!,metro-manila
zuriels gadget & accessories shop,Zuriel's Gadget & Accessories Shop,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
zumanity videoke live,ZUMANITY VIDEOKE LIVE,xentro,montalban-town-center,Montalban Town Center,
zu boh ti,ZU BOH TI,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
zu,Zu,ortigas,greenhills,Greenhills,metro-manila
ztwo,Ztwo,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
zte mobile,ZTE MOBILE,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
zozo frozen yogurt,ZOZO FROZEN YOGURT,sm,sm-city-general-santos,SM City General Santos,mindanao
zorro boomz petshop,Zorro Boomz Petshop,ortigas,tiendesitas,Tiendesitas,metro-manila
zoomoov,Zoomoov,megaworld,lucky-chinatown-imperial-wing,Lucky Chinatown - Imperial Wing,
zoofari,ZOOFARI,sm,sm-city-davao,SM City Davao,mindanao
zn pearl shake,ZN Pearl Shake,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
zenway health and beauty shop,ZENWAY HEALTH AND BEAUTY SHOP,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
zma mobile center,ZMA Mobile Center,gmall,gmall-of-tagum,GMall of Tagum,mindanao
zippo,ZIPPO,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
zip & bottons,ZIP & Bottons,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
zion 1,Zion-1,megaworld,forbes-town,Forbes Town,
zids sticker shop,ZIDS STICKER SHOP,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
zhulin restaurant,ZHULIN RESTAURANT,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
zhenzhu massage,Zhenzhu Massage,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
zhenti massage,ZHENTI MASSAGE,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
zete house of beauty cloud phone,ZETE HOUSE OF BEAUTY (AVON) CLOUD PHONE,xentro,montalban-town-center,Montalban Town Center,
zero plus vivo,ZERO PLUS VIVO,xentro,xentro-mall-santiago,XentroMall Santiago,
zero plus,ZERO PLUS (OPPO),xentro,xentro-mall-santiago,XentroMall Santiago,
zero one story salon,Zero One Story Salon,megaworld,uptown-parade,Uptown Parade,
zero degree,ZERO DEGREE,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
zenzest,Zenzest,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
zagu foods gf,ZAGU FOODS GF,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
zagu exterior,ZAGU EXTERIOR,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
zachys sweetreats pastillas collection,ZACHYS SWEETREATS PASTILLAS COLLECTION,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
yes gulu,YES GULU,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
yoobao,YOOBAO,sm,sm-city-pampanga,SM City Pampanga,north-luzon
yong studio,YONG STUDIO,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
yoi yoi tei,YOI YOI TEI,sm,sm-city-clark,SM City Clark,north-luzon
yohans apparel,YOHANS APPAREL,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
yoh froz,YOH FROZ,sm,sm-city-davao,SM City Davao,mindanao
yogii yogurt and ice cream,YOGII YOGURT AND ICE CREAM 9535260843,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
yogi hotdog,YOGI HOTDOG,sm,sm-city-lipa,SM City Lipa,south-luzon
yo mobile,Yo! Mobile,gmall,gmall-of-davao,GMall of Davao,mindanao
ymca canteen,Ymca Canteen,filinvest,festival-mall,Festival Mall,metro-manila
yi technology,YI TECHNOLOGY,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
yhazer fudokato,YHAZER FUDOKATO,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
yeubo,YEUBO,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
yes please,Yes Please,megaworld,uptown-parade,Uptown Parade,
yes land realty,Yes Land Realty 0917 133 6146,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
yeobos korean style corndog,YEOBOS KOREAN STYLE CORNDOG,sm,sm-city-pampanga,SM City Pampanga,north-luzon
yoshimeatsu,Yoshimeatsu,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,
yeobo korean style corndog,YEOBO KOREAN STYLE CORNDOG,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
yeobo corndog,YEOBO CORNDOG,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
yellowcab,Yellowcab,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
yellow sweets cafe,YELLOW SWEETS CAFE,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
yellie & co,YELLIE & CO,sm,sm-city-baguio,SM City Baguio,north-luzon
yedang,Yedang,ortigas,estancia,Estancia,metro-manila
yatai spa,Yatai Spa,megaworld,newport-city,Newport City,
yasuo,Yasuo,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
yassys kitchen,YASSY'S KITCHEN,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
yassies collection,Yassies Collection,gmall,gmall-of-tagum,GMall of Tagum,mindanao
yardstick coffee,YARDSTICK COFFEE,sm,moa-square,MOA Square,metro-manila
yardstick,YARDSTICK,robinsons,opus,Opus Mall,metro-manila
yao money changer,Yao Money Changer,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
yankee candle,YANKEE CANDLE,sm,s-maison,S Maison,metro-manila
yoshi meat su,Yoshi Meat-su,ortigas,greenhills,Greenhills,metro-manila
young artist studio,Young Artist Studio,ortigas,estancia,Estancia,metro-manila
zachasia,Zachasia,filinvest,fora,Fora Mall,south-luzon
ysobel art gallery,YSOBEL ART GALLERY,ayala,ayala-serendra,Shops at Serendra,metro-manila
zabroso pizza & pasta,ZABROSO PIZZA & PASTA,sm,sm-city-roxas,SM City Roxas,visayas
za wrap food express,ZA-WRAP FOOD EXPRESS,sm,sm-city-calamba,SM City Calamba,south-luzon
z and z print labs,Z AND Z PRINT LABS,sm,sm-city-novaliches,SM City Novaliches,metro-manila
yves rocher france,Yves Rocher France,filinvest,festival-mall,Festival Mall,metro-manila
yvan,YVAN,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
yuvolt,YUVOLT,sm,sm-city-rosales,SM City Rosales,north-luzon
yummy treats,YUMMY TREATS,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
yummy panghimagas,YUMMY PANGHIMAGAS,sm,sm-city-pampanga,SM City Pampanga,north-luzon
yummy niku,YUMMY NIKU,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
yummy,Yummy,gmall,gmall-of-davao,GMall of Davao,mindanao
yucca wellness spa,YUCCA WELLNESS SPA,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
ytelcom,Ytelcom,gmall,gmall-of-toril,GMall of Toril,mindanao
ystilo,Ystilo,ortigas,greenhills,Greenhills,metro-manila
yssabelle aesthetics and wellness,YSSABELLE AESTHETICS AND WELLNESS,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
ysl fragrance,YSL Fragrance,megaworld,uptown-mall,Uptown Mall,
younglim,YOUNGLIM,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
ysabela drink corner,YSABELA DRINK CORNER,xentro,ab-central,Ab Central,
ysa skin care center dermatology dentistry,Ysa Skin Care Center Dermatology - Dentistry,megaworld,forbes-town,Forbes Town,
ysa skin care,Ysa Skin Care,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
ysa skin and body experts,Ysa Skin And Body Experts,filinvest,festival-mall,Festival Mall,metro-manila
ysa skin & body experts,Ysa Skin & Body Experts,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
ysa dermatology & dentistry,Ysa Dermatology & Dentistry,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
yrys,YRYS,sm,sm-city-fairview,SM City Fairview,metro-manila
yoyong palima photography,Yoyong Palima Photography,gmall,gmall-of-davao,GMall of Davao,mindanao
yoyis pastries and desserts,Yoyi's Pastries and Desserts,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
yoyis cakes & pastries,Yoyi's Cakes & Pastries,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
yoyi,YOYI,sm,sm-city-bacolod,SM City Bacolod,visayas
yowell all you can,YOWELL ALL YOU CAN,sm,sm-city-masinag,SM City Masinag,metro-manila
your eyewear specialist,Your Eyewear Specialist,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
your dental place,Your Dental Place,megaworld,newport-city,Newport City,
west print,WEST PRINT,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
wenourish,WENOURISH,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
twin chocos,TWIN CHOCO'S,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
utharo san,UTHARO SAN,robinsons,robinsons-gentrias,Robinsons Place Gen. Trias,south-luzon
urbidontics,URBIDONTICS,ayala,ayala-abreeza,Abreeza,mindanao
urod barber shop,UROD BARBER SHOP,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
ursabia dance studio,URSABIA DANCE STUDIO,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
us polo,US Polo,gmall,gmall-of-davao,GMall of Davao,mindanao
ussc western union,USSC / Western Union,gmall,gmall-of-digos,GMall of Digos,mindanao
ussc western union before,USSC -Western Union Before,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
uv express,UV EXPRESS,xentro,balagtas-town-center,Balagtas Town Center,
unlimited manila,UNLIMITED MANILA (9262228122),robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
uy dental clinic,UY DENTAL CLINIC,sm,sm-center-tuguegarao-downtown,SM Center Tuguegarao Downtown,north-luzon
uzumaki,Uzumaki,filinvest,festival-mall,Festival Mall,metro-manila
v abarintos vision center,V ABARINTOS VISION CENTER,sm,sm-center-lemery,SM Center Lemery,south-luzon
v maison,V Maison,filinvest,festival-mall,Festival Mall,metro-manila
v spa,V Spa,filinvest,dumaguete,Filinvest Malls Dumaguete,visayas
v store,V STORE,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
urban tech,Urban Tech,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
urban seoul,Urban Seoul,megaworld,alabang-west-parade,Alabang West Parade,
urban pawz,URBAN PAWZ,sm,smdc-fame-mall,SMDC Fame Mall,smdc
urban concept,Urban Concept,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
uptown cinemas snackbar,Uptown Cinemas - Snackbar,megaworld,uptown-mall,Uptown Mall,
uptown cinemas,Uptown Cinemas,megaworld,uptown-mall,Uptown Mall,
uppercuts barbershop,UPPERCUTS BARBERSHOP,sm,sm-city-consolacion,SM City Consolacion,visayas
upcycle manila,Upcycle Manila,ortigas,estancia,Estancia,metro-manila
uno lifestyle cafe,UNO LIFESTYLE CAFÉ,sm,sm-city-roxas,SM City Roxas,visayas
uno factory outlet passage way,UNO FACTORY OUTLET PASSAGE WAY,xentro,xentro-mall-roxas,XentroMall Roxas,
uno dept store,Uno Dept. Store,xentro,xentro-mall-tumauini,XentroMall Tumauini,
uno departmetn store minigem exhibit 39,UNO DEPARTMETN STORE MINIGEM EXHIBIT #39,xentro,montalban-town-center,Montalban Town Center,
uno departmetn store minigem exhibit 37,UNO DEPARTMETN STORE MINIGEM EXHIBIT # 37 (STAIRWAY 1),xentro,montalban-town-center,Montalban Town Center,
uno department store jesus is best siomai house,UNO DEPARTMENT STORE JESUS IS BEST SIOMAI HOUSE,xentro,tanay-town-center,Tanay Town Center,
uno department store,UNO DEPARTMENT STORE,xentro,ab-central,Ab Central,
uno adventure & holidays,Uno  Adventure & Holidays,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
unnie manju,UNNIE MANJU,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
va bene pasta deli,VA BENE PASTA DELI,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
vacations to go,Vacations To Go,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
vaccination site,Vaccination Site,megaworld,greenhouse-village-square,The Greenhouse at Village Square,
vault card shop,VAULT CARD SHOP,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
venice creation,VENICE CREATION,ayala,ayala-market-market,Market! Market!,metro-manila
venice cineplex snackbar,Venice Cineplex - Snackbar,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
venice cineplex,Venice Cineplex,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
vengo,Vengo,filinvest,festival-mall,Festival Mall,metro-manila
vendo machine,Vendo Machine,gmall,gmall-of-davao,GMall of Davao,mindanao
vendo corp,VENDO CORP,xentro,xentro-mall-lemery,XentroMall Lemery,
velandres notary public,VELANDRES NOTARY PUBLIC 0918-3533511,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
veger,VEGER,sm,sm-city-cebu,SM City Cebu,visayas
ve eusebio skin center,VE EUSEBIO SKIN CENTER,sm,sm-city-calamba,SM City Calamba,south-luzon
vclub vending machine,VClub Vending Machine,megaworld,paseo-center,Paseo Center,
vcf kids church,Vcf Kids Church,filinvest,fora,Fora Mall,south-luzon
vcf,Vcf,filinvest,festival-mall,Festival Mall,metro-manila
vaxcen bakuna center,VAXCEN BAKUNA CENTER,sm,sm-megamall,SM Megamall,metro-manila
vavavoom,VAVAVOOM,ayala,ayala-market-market,Market! Market!,metro-manila
varda flame grill,VARDA FLAME GRILL,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
vacheron constantin,VACHERON CONSTANTIN,ayala,ayala-greenbelt,Greenbelt,metro-manila
varacco,VARACCO,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
vapor station,VAPOR STATION,ayala,ayala-pavilion,Pavilion Mall,south-luzon
vape warehouse,Vape Warehouse,megaworld,eastwood-city-walk,Eastwood City Walk,
vape depot philippines,VAPE DEPOT PHILIPPINES,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
vans outlet,VANS OUTLET,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
vanity circle salon,Vanity Circle Salon 8293-0914 /,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
vanilla softi,VANILLA SOFTI,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
vanilla skin 8293 0914 09171799064 temporarily closed,Vanilla Skin 8293-0914 / 09171799064 TEMPORARILY CLOSED,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
vamos,VAMOS,megaworld,paseo-center,Paseo Center,
valsinni bridal salon,VALSINNI BRIDAL SALON,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
valsinni,Valsinni 9174976004,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
valledens,Valleden's,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
valera dental center,VALERA DENTAL CENTER,sm,smdc-strip-at-mezza,SMDC Strip at Mezza,smdc
